"FECHA","ID_ESTACION","NOM_ESTACION","ESPECIE","ESPECIE_DES","ALTURA","DAP","TIPO","TIPO_DES","ESTADO","ESTADO_DES"
27/11/14;47837;"Luna -2";"LR";"Laguncularia racemosa";11;5,1;"8";"Tronco";"3";"Mal Estado"
27/11/14;47837;"Luna -2";"LR";"Laguncularia racemosa";10;6,3;"8";"Tronco";"6";"Vivo"
27/11/14;47837;"Luna -2";"LR";"Laguncularia racemosa";10;6,3;"8";"Tronco";"3";"Mal Estado"
27/11/14;47837;"Luna -2";"RM";"Rhizophora mangle";10;8,5;"8";"Tronco";"3";"Mal Estado"
27/11/14;47837;"Luna -2";"LR";"Laguncularia racemosa";12;9,48;"8";"Tronco";"6";"Vivo"
27/11/14;47837;"Luna -2";"LR";"Laguncularia racemosa";12;9,5;"8";"Tronco";"6";"Vivo"
27/11/14;47837;"Luna -2";"LR";"Laguncularia racemosa";12;7,7;"8";"Tronco";"6";"Vivo"
27/11/14;47837;"Luna -2";"LR";"Laguncularia racemosa";11;5;"8";"Tronco";"3";"Mal Estado"
27/11/14;47837;"Luna -2";"LR";"Laguncularia racemosa";10;10,1;"8";"Tronco";"1";"Caido"
27/11/14;47837;"Luna -2";"LR";"Laguncularia racemosa";12;6,85;"8";"Tronco";"6";"Vivo"
27/11/14;47837;"Luna -2";"LR";"Laguncularia racemosa";11;8,15;"8";"Tronco";"6";"Vivo"
27/11/14;47837;"Luna -2";"LR";"Laguncularia racemosa";10;4,5;"8";"Tronco";"3";"Mal Estado"
27/11/14;47837;"Luna -2";"LR";"Laguncularia racemosa";13;8,9;"8";"Tronco";"6";"Vivo"
27/11/14;47837;"Luna -2";"LR";"Laguncularia racemosa";13;4,7;"8";"Tronco";"3";"Mal Estado"
27/11/14;47837;"Luna -2";"LR";"Laguncularia racemosa";13;7,8;"8";"Tronco";"6";"Vivo"
27/11/14;47837;"Luna -2";"LR";"Laguncularia racemosa";11;5,5;"8";"Tronco";"6";"Vivo"
27/11/14;47837;"Luna -2";"LR";"Laguncularia racemosa";13;8,6;"8";"Tronco";"6";"Vivo"
27/11/14;47837;"Luna -2";"LR";"Laguncularia racemosa";10;9,4;"8";"Tronco";"6";"Vivo"
27/11/14;47837;"Luna -2";"RM";"Rhizophora mangle";10;6,2;"8";"Tronco";"6";"Vivo"
27/11/14;47837;"Luna -2";"LR";"Laguncularia racemosa";11;5,6;"8";"Tronco";"6";"Vivo"
27/11/14;47837;"Luna -2";"LR";"Laguncularia racemosa";10;5,2;"8";"Tronco";"6";"Vivo"
27/11/14;47837;"Luna -2";"LR";"Laguncularia racemosa";13;7,5;"8";"Tronco";"6";"Vivo"
27/11/14;47837;"Luna -2";"LR";"Laguncularia racemosa";12;8;"8";"Tronco";"6";"Vivo"
27/11/14;47837;"Luna -2";"LR";"Laguncularia racemosa";8;4;"8";"Tronco";"3";"Mal Estado"
27/11/14;47837;"Luna -2";"LR";"Laguncularia racemosa";10;8,7;"8";"Tronco";"6";"Vivo"
27/11/14;47837;"Luna -2";"LR";"Laguncularia racemosa";11;6,7;"8";"Tronco";"6";"Vivo"
27/11/14;47837;"Luna -2";"LR";"Laguncularia racemosa";10;7,1;"8";"Tronco";"6";"Vivo"
27/11/14;47837;"Luna -2";"LR";"Laguncularia racemosa";10;6,4;"8";"Tronco";"6";"Vivo"
27/11/14;47837;"Luna -2";"LR";"Laguncularia racemosa";8;5,8;"8";"Tronco";"3";"Mal Estado"
27/11/14;47837;"Luna -2";"LR";"Laguncularia racemosa";15;12,7;"8";"Tronco";"6";"Vivo"
27/11/14;47837;"Luna -2";"LR";"Laguncularia racemosa";12;8,5;"8";"Tronco";"6";"Vivo"
27/11/14;47837;"Luna -2";"LR";"Laguncularia racemosa";12;8;"8";"Tronco";"6";"Vivo"
27/11/14;47837;"Luna -2";"LR";"Laguncularia racemosa";14;8,9;"8";"Tronco";"6";"Vivo"
27/11/14;47837;"Luna -2";"LR";"Laguncularia racemosa";13;10,7;"8";"Tronco";"6";"Vivo"
01/03/06;47839;"Luna -3";"AG";"Avicennia germinans";4,7;8,5;"8";"Tronco";"6";"Vivo"
01/03/06;47839;"Luna -3";"AG";"Avicennia germinans";6,27;8,8;"8";"Tronco";"6";"Vivo"
01/03/06;47839;"Luna -3";"RM";"Rhizophora mangle";3;5,8;"8";"Tronco";"6";"Vivo"
01/03/06;47839;"Luna -3";"RM";"Rhizophora mangle";5,21;4,1;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";9;6;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;8;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";9;7,1;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";9;6,5;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;6,8;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";8;7,2;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";12;8,9;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;7;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"RM";"Rhizophora mangle";6;4;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";9;7,1;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";8;4;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"AG";"Avicennia germinans";12;11,1;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"RM";"Rhizophora mangle";12;10,1;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"RM";"Rhizophora mangle";10;8,8;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"AG";"Avicennia germinans";6;3,4;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";2;6,6;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"RM";"Rhizophora mangle";6;2,9;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"RM";"Rhizophora mangle";6;4;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;7,5;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";6;2,7;"7";"Rama";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";11;10,6;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";6;6,2;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";6;5;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;9,1;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";11;14;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;9,7;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";6;3,1;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";6;3,8;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;8,6;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;8,2;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";12;10,1;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";11;9,1;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";7;3;"8";"Tronco";"3";"Mal Estado"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;7,1;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;8,1;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";12;14,8;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";11;13,4;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";9;6;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";9;6,5;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";9;7,3;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;7,4;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"RM";"Rhizophora mangle";6;3,1;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"RM";"Rhizophora mangle";5;3,3;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"AG";"Avicennia germinans";12;18,3;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"AG";"Avicennia germinans";12;14,1;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";6;11;"8";"Tronco";"1";"Caido"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";4;8,6;"8";"Tronco";"1";"Caido"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";4;11,6;"8";"Tronco";"1";"Caido"
04/07/13;47839;"Luna -3";"RM";"Rhizophora mangle";12;13;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";8;7,6;"8";"Tronco";"1";"Caido"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;11,1;"8";"Tronco";"1";"Caido"
04/07/13;47839;"Luna -3";"RM";"Rhizophora mangle";8;4,9;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;6,1;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;5,5;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;13;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";11;13,5;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";11;10,1;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";11;11,6;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;13,1;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";5;6;"8";"Tronco";"1";"Caido"
04/07/13;47839;"Luna -3";"RM";"Rhizophora mangle";8;5,8;"7";"Rama";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";7;5;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;12,2;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";12;12;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";8;4;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";5;8,7;"8";"Tronco";"1";"Caido"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";12;8,2;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";11;7,6;"8";"Tronco";"3";"Mal Estado"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;6,4;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";12;8,3;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;8,6;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;8,6;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;8;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;8,3;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;8,4;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";12;8,1;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"RM";"Rhizophora mangle";8;4,9;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";9;7,1;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";12;7;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";9;6,8;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";12;8;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";9;9;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";9;6;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";11;6,5;"8";"Tronco";"3";"Mal Estado"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;8;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;8;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";11;7,5;"8";"Tronco";"1";"Caido"
04/07/13;47839;"Luna -3";"RM";"Rhizophora mangle";8;8,1;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";12;6,3;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";12;8;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;6,1;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"RM";"Rhizophora mangle";9;5,9;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";11;7,7;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;7,1;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;8,3;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";7;6,7;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";9;8,3;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;6,8;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";8;5,5;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";8;5;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";7;8,8;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";8;4;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";9;6,5;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";8;7,5;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";7;4,1;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";7;5;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";8;7,3;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";9;8,1;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";9;6,4;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;8,3;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;7,6;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";8;6;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";4;4,6;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;6,5;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";9;6;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";9;6,7;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";12;6,2;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";8;4,8;"8";"Tronco";"3";"Mal Estado"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";7;5,2;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;6,4;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";9;4,9;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";8;5,4;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";6;3;"8";"Tronco";"3";"Mal Estado"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";3,5;2,6;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";8;4,6;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";4;2,6;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"RM";"Rhizophora mangle";6;3,3;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";4;3,8;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";6;3,3;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";8;3,8;"8";"Tronco";"3";"Mal Estado"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";8;5;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";5;3,5;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";6;4,1;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";4;3,5;"8";"Tronco";"3";"Mal Estado"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";6;4;"8";"Tronco";"3";"Mal Estado"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";7;2,8;"8";"Tronco";"3";"Mal Estado"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";9;5,4;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;6;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";8;5,5;"8";"Tronco";"3";"Mal Estado"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;6,5;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;5,2;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;6,5;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;7,7;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;5,2;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";9;6,5;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;5,4;"8";"Tronco";"3";"Mal Estado"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";9;6,2;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";12;6,7;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;5,7;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;6,7;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";12;7,1;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;6,1;"8";"Tronco";"3";"Mal Estado"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";8;6;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;6,1;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";9;6,3;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;8,1;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";9;6,2;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";9;6,1;"8";"Tronco";"3";"Mal Estado"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";7;5,6;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";9;5;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";7;5;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";9;6,9;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";8;5,6;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";8;5,8;"8";"Tronco";"3";"Mal Estado"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";9;6,7;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";6;5,7;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;5,4;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";9;5,5;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";9;5,8;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";9;5,8;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";9;6,6;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;6;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;5,4;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";9;5;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";9;5,8;"8";"Tronco";"3";"Mal Estado"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;5,8;"8";"Tronco";"1";"Caido"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";9;5,3;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;5,5;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"RM";"Rhizophora mangle";8;4,9;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";9;5;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";8;6,3;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";7;5;"8";"Tronco";"3";"Mal Estado"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";9;5;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";10;5,1;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";9;6;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";7;5;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";9;7,7;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";9;6;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";6;5,5;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";6;5,5;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";8;5,7;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";7;5;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";6;2,7;"8";"Tronco";"3";"Mal Estado"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";2,5;3,3;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";6;4,1;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";6;2,8;"8";"Tronco";"3";"Mal Estado"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";5;2,6;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";9;4,4;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";9;4,1;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";8;4,4;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";8;3,7;"8";"Tronco";"3";"Mal Estado"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";9;5,6;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";7;4,4;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";7;3,1;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";9;4,4;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";7;4,5;"8";"Tronco";"6";"Vivo"
04/07/13;47839;"Luna -3";"LR";"Laguncularia racemosa";7;3,9;"8";"Tronco";"6";"Vivo"
